"Name","Internal name","Type","Description","Group name","Form field","Options","Read only value","Read only definition","Calculated","External options","Deleted","HubSpot defined","Created user","Usages","Fill rate","Last Updated Time","Update Source"
"Linear Touch Marketing Attribution Drill-Down 1","linear_touch_marketing_attribution_drill_down__cloned_","enumeration","","analyticsinformation","true","Digital Outreach - 1:1 Instagram Outreach; Live Events -  For Others Event 2025 (For Others Event 2025); Live Events -  Ignite Kingdom Conference 2025 (Ignite Kingdom Conference 2025); Live Events -  RightNow Media Conference 2025 (RightNow Media Conference 2025); Live Events - A.R. Bernard Golf Tournament 2024 (A.R. Bernard Golf Tournament); Live Events - A.R. Bernard Golf Tournament 2025 (A.R. Bernard Golf Tournament 2025); Live Events - Amen Conference 2024 (Amen Conference); Live Events - Amen Conference 2025 (Amen Conference 2025); Live Events - BCI 2024 (Black Christian Influencers Conference 2024); Live Events - BCI 2025 (Black Christian Influencers Conference 2025); Live Events - C3 Conference 2025 (C3 Conference 2025); Live Events - Christian Mental Health Summit 2024 (Christian Mental Health Summit 2024); Live Events - Christian Mental Health Summit 2025 (Christian Mental Health Summit 2025); Live Events - Christian Music Broadcasters 2024 (Christian Music Broadcasters 2024); Live Events - C3 Conference 2024 (C3 Conference 2024); Live Events - Dunham Summit 2024 (Dunham Summit 2024); Live Events - Dunham Summit 2025 (Dunham Summit 2025); Live Events - Exponential 2024 (Exponential 2024); Live Events - Exponential 2025 (Exponential 2025); Live Events - Family Reunion 2025 (Family Reunion 2025); Live Events - For Others Event 2024 (For Others Event 2024); Live Events - Golf Event (Atlanta, GA) 2024 (Golf Event (Atlanta, GA) 2024); Live Events - Golf Event (Jacksonville, FL) 2024 (Golf Event (Jacksonville, FL) 2024); Live Events - Golf Event (Orlando, FL) 2024 (Golf Event (Orlando, FL) 2024); Live Events - Mega Metro Conference AZ 2025 (Mega Metro Conference AZ 2025); Live Events - Mega Metro Conference FL 2025 (Mega Metro Conference FL 2025); Live Events - Mount Zion Blueprint Conference 2025 (Mount Zion Blueprint Conference 2025); Live Events - North Coast Leadership Conference 2024 (North Coast Leadership Conference 2024); Live Events - NRB 2024 (NRB 2024); Live Events - NRB 2025 (NRB 2025); Live Events - Pastor Retreat 2024-July (July Pastor Retreat 2024); Pastors Retreat - 2025-June (June Pastor Retreat 2025); Pastors Retreat - 2025-March (March Pastor Retreat 2025); Pastors Retreat - 2023-April (April Pastors Retreat 2023); Pastors Retreat - 2023-September (September Pastors Retreat 2023); Pastors Retreat - 2024-April (April Retreat 2024); Pastors Retreat - 2024-August (August Pastor Retreat 2024); Pastors Retreat - 2024-October (October Pastor Retreat 2024); Pastors Retreat - 2025-September (September Pastors Retreat 2025); Live Events - PRAY Event 2025 (PRAY Event 2025); Live Events - RightNow Media Conference 2024 (RightNow Media Conference 2024); Live Events - SBC 2025 (SBC Pastors’ Conference 2025); Live Events - SBC Southern Baptist Convention 2024 (SBC Southern Baptist Convention 2024); Live Events - Spire 2024 (Spire 2024); Live Events - Spire 2025 (Spire 2025); Live Events - The Outcome Conference 2025 (The Outcome Conference 2025); Live Events - Vision Africa 2024 (Vision Africa 2024); Live Events - Young Guns 2025 (Young Guns 2025); Other Campaigns; Outbound - Offline Sources; Paid Advertising - Linkedin (Paid - Linkedin); Paid Advertising - Meta (Paid - Meta); Paid Advertising - Search (Paid - Search); Website Organic  - Email Marketing (Organic - Email Marketing); Website Organic - Direct Traffic (Organic - Direct Traffic); Website Organic - Referrals (Organic - Referrals); Website Organic - Search (Organic - Organic Search); Website Organic - Social (Organic - Organic Social)","false","false","false","false","false","false","Nay Luchetti","Automation platform flow (3); Dataset (1)","27.52%","1/27/26 10:56 AM CST","Workflow"
"🧑‍💼 Agency Website Domain (Example: pray.com)","agency_website_domain__example__pray_com_","string","This property indicates whether there is any agency associated with the deal. 

If a company associated with the deal has the “Agency” designation, a workflow will transfer that information from the company to this deal property. 

If there is no Agency Company associated with this deal, but there is an Agency involved in the negotiation, the operator can input the Agency Website Domain, allowing HubSpot to trigger a workflow that will create the necessary associations and establish a new company.

PS: A domain name consists of labels separated by dots.
Each label can have 1 to 63 characters, letters, numbers, or hyphens.
The last label must be 2 to 63 letters long.","associations_","true","","false","false","false","false","false","false","Nay Luchetti","Automation platform flow (3); Flow action (1); Sales view (21); Dependent conditional field (3); Properties v3 card (1); Controlling pipeline stage field (3)","0.64%","12/11/25 4:09 PM CST","Workflow"
"🧑‍💼 Associated Agency Company Name","associated_agency_company_name","string","This property is synchronized with the Company Name field of the most recent company associated with this deal, which has the “Agency"" label on it. 
The Associated Agency Company Name field has been created to eliminate the need to inquire about any Agency Companies that may need to be associated with this deal. Once this field is populated using HubSpot calculations, the “Agency Company Website Domain” will no longer be asked for the AEs.","associations_","false","","true","false","true","false","false","false","Nay Luchetti","Automation platform flow (3)","0.6%","1/21/26 8:14 AM CST","HubSpot Calculation"
"💳 Associated Billing Contact Email","associated_billing_contact_email","string","This property is synchronized with the Contact Email field of the most recent contact associated with this deal, which has the “Billing Contact” label. 
The Billing Contact Email is created to ensure that this deal has the Billing Contact associated with it when it reaches a specific stage. To fill this property, the deal’s owner must associate at least one contact with the 💳 Billing label.","associations_","false","","true","false","true","false","false","false","Nay Luchetti","Automation platform flow (5)","4.28%","1/27/26 10:57 AM CST","HubSpot Calculation"
"🧒 Associated Child Company Name","associated_child_company_name","string","This property is synchronized with the Company Name field of the most recent company associated with this deal with the ""Child"" label on it. 
The Associated Child Company Name field has been created to eliminate the need to inquire about any Child Companies that may need to be associated with this deal. Once this field is populated using HubSpot calculations, the “Child Company Website Domain” will no longer be asked for the AEs.","associations_","false","","true","false","true","false","false","false","Nay Luchetti","Automation platform flow (5)","0.6%","1/21/26 8:14 AM CST","HubSpot Calculation"
"Associated Contact Record ID","associated_contact_record_id","number","","associations_","false","","true","false","true","false","false","false","Nay Luchetti","","90.01%","1/29/26 1:51 PM CST","HubSpot Calculation"
"Associated Deal Stage","associated_deal_stage","enumeration","A calculated property that mirrors the deal stage from the most recent deal linked to the contact.","associations_","false","","true","false","true","true","false","false","Nay Luchetti","","7.92%","1/27/26 12:07 PM CST","HubSpot Calculation"
"Associated Inbound Lead Stage","associated_inbound_lead_stage","enumeration","","associations_","false","","true","false","true","true","false","false","Nay Luchetti","Inbounddb lists (2); Automation platform flow (1); Sales view (19)","1.47%","12/31/25 6:08 PM CST","HubSpot Calculation"
"🔑 Associated Key Manager Email","associated_key_manager_email","string","This property is synchronized with the Contact Email field of the most recent contact associated with this deal, which has the “Key Manager” label. 
The Key Manager Email is created to ensure that this deal has the Champion Contact associated with it when it reaches a specific stage. To fill this property, the deal’s owner must associate at least one contact with the 🔑 Key Manager","associations_","false","","true","false","true","false","false","false","Nay Luchetti","Automation platform flow (4)","5.75%","1/29/26 1:04 PM CST","HubSpot Calculation"
"Associated Lead Record ID On Primary Contact","associated_lead_record_id_on_primary_contact","number","","associations_","false","","false","false","false","false","false","false","Nay Luchetti","Automation platform flow (1); Flow action (1)","11.23%","1/29/26 11:42 AM CST","Workflow"
"Leader Name (Sync from association)","associated_leader_name","string","This property is synchronized with the Name field of the most recent Leader associated with this deal.
The Associated Leader Name property ensures a Leader is tied to this negotiation if this involves a current leader. 
To populate this property, the deal’s owner must associate a Leader with the deal.","associations_","false","","true","false","true","false","false","false","Nay Luchetti","Automation platform flow (2); Report (3); Dataset (2); Sales view (21); Pipeline object tag (1)","11.55%","1/29/26 12:31 PM CST","HubSpot Calculation"
"Associated Leader Website (Property sync)","associated_leader_website__property_sync_","string","","associations_","false","","true","false","true","false","false","false","Nay Luchetti","Automation platform flow (1)","3.13%","1/28/26 10:07 AM CST","HubSpot Calculation"
"Associated Line Item Billing Frequency","associated_line_item_billing_frequency","enumeration","The regularity of customer billing (e.g., “Monthly,” ""Quarterly,"" “Annually""). It drives invoicing schedules and cash flow management, aligning with payment terms.
This property is populated by copying the information from this deal’s most recently created line item. ","associations_","false","Weekly (weekly); Every two weeks (biweekly); Monthly (monthly); Quarterly (quarterly); Semi-annually (per_six_months); Annually (annually); Every two years (per_two_years); Every three years (per_three_years); Every four years (per_four_years); Every five years (per_five_years)","true","false","true","false","false","false","Nay Luchetti","","12.61%","1/26/26 10:35 PM CST","HubSpot Calculation"
"🛍️ Associated Line Item Category (First Created)","associated_line_item_category__first_created_","enumeration","This property is synchronized with the Line Item Category field of the deal's first created line item. ","associations_","false","PRAY Radio (Pray Radio); PRAYStudio Base (Pray Studio); PRAY TV (PrayTV); PRAY CAAS (Pray CaaS); SuperFunnel (Super Funnel); PRAYStudio AI Tools; Other","true","false","true","false","false","false","Nay Luchetti","Sales view (1)","13.48%","1/27/26 4:41 PM CST","HubSpot Calculation"
"Associated line item name (first created)","associated_line_item_names","string","","associations_","true","","false","false","false","false","false","false","Nay Luchetti","Automation platform flow (1); Sales view (6)","14.82%","1/27/26 4:40 PM CST","Workflow"
"🕓 Associated Previous Deal Name","associated_previous_deal_name","string","This property is synchronized with the Deal Name field of the most recent deal associated with this deal, which has the “Previous Deal” label. 
The  Associated Previous Deal Name is created to ensure that this deal has the Previous Deal associated with when it’s an expansion, downgrade, or churn negotiation. To fill this property, the deal’s owner must associate a deal with the 🕓 Previous Deal label.","associations_","false","","true","false","true","false","false","false","Nay Luchetti","Automation platform flow (3); Report (1); Pipeline object tag (1)","2.44%","12/18/25 7:57 PM CST","HubSpot Calculation"
"Associated Company Domain","associated_primary_company_domain","string","","associations_","false","","true","false","true","false","false","false","Nay Luchetti","Inbounddb lists (1); Properties v3 card (1)","83.62%","1/29/26 1:51 PM CST","HubSpot Calculation"
"🛍️ Associated Recent Line Item Name (most recent)","associated_recent_line_item_name__most_recent_","string","This property is synchronized with the Line Item Name field of the most recent line item associated with this deal. 
The  Associated Recent Line Item Name is created to ensure that this deal has associated line items. To fill this property, the deal’s owner must associate a deal with line items.","associations_","false","","true","false","true","false","false","false","Nay Luchetti","Automation platform flow (1); Sales view (2)","14.77%","1/29/26 10:54 AM CST","HubSpot Calculation"
"💳 Billing Contact Email","billing_contact_email","string","This property indicates whether there is any Billing Contact associated with the deal. 

If a contact linked to the deal has the “Billing Contact” label, a workflow will copy that information from this contact to the deal property.

Suppose there is no Billing Contact associated with this deal. In that case, the operator can input the Billing Contact Email, allowing HubSpot to trigger a workflow that will create the necessary associations and establish a new contact if there isn’t one.


PS: 
The email must have a username, an ‘@’ symbol, and a domain.
The username can include letters, numbers, and special characters.
The domain must have a name and a valid extension.","associations_","true","","false","false","false","false","false","false","Andrea Laurent","Automation platform flow (5); Flow action (1); Dependent conditional field (3); Properties v3 card (2); Controlling pipeline stage field (3)","4.69%","1/27/26 10:56 AM CST","Workflow"
"🏆 Associated Champion Contact Email","champion_contact_email","string","This property is synchronized with the Contact Email field of the most recent contact associated with this deal, which has the “Champion” label. 
The Champion Contact Email is created to ensure that this deal has the Champion Contact associated with it when it reaches a specific stage. To fill this property, the deal’s owner must associate at least one contact with the 🏆 Champion label.","associations_","false","","true","false","true","false","false","false","Nay Luchetti","","0.37%","12/15/25 1:24 PM CST","HubSpot Calculation"
